,Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Precipitation,Wind Speed,Visibility,Cloud Cover,Relative Humidity,Conditions,Clear,Overcast,Partially cloudy,Rain,"Rain, Overcast","Rain, Partially cloudy",Snow,"Snow, Overcast","Snow, Partially cloudy"
200,russia,07/21/1970,73.1,61.1,67.3,0.0,9.2,6.2,28.6,63.43,Partially cloudy,0,0,1,0,0,0,0,0,0
201,russia,07/22/1970,71.9,62.9,67.1,0.0,9.2,6.8,68.8,65.27,Partially cloudy,0,0,1,0,0,0,0,0,0
202,russia,07/23/1970,68.1,56.9,62.0,0.0,11.4,6.3,43.8,68.12,Partially cloudy,0,0,1,0,0,0,0,0,0
203,russia,07/24/1970,64.1,53.9,60.4,0.0,11.4,8.2,58.8,64.0,Partially cloudy,0,0,1,0,0,0,0,0,0
204,russia,07/25/1970,71.9,56.9,65.5,0.0,4.7,6.2,53.8,60.43,Partially cloudy,0,0,1,0,0,0,0,0,0
205,russia,07/26/1970,73.1,59.1,66.5,0.0,4.7,6.2,58.8,59.07,Partially cloudy,0,0,1,0,0,0,0,0,0
206,russia,07/27/1970,77.1,56.9,67.1,0.0,6.9,6.2,27.1,62.98,Partially cloudy,0,0,1,0,0,0,0,0,0
207,russia,07/28/1970,74.9,61.1,66.9,0.0,9.2,6.2,53.8,61.0,Partially cloudy,0,0,1,0,0,0,0,0,0
208,russia,07/29/1970,79.1,59.1,67.4,0.0,11.4,6.2,50.0,65.5,Partially cloudy,0,0,1,0,0,0,0,0,0
209,russia,07/30/1970,70.1,61.1,64.9,0.0,6.9,5.8,90.0,82.59,Overcast,0,1,0,0,0,0,0,0,0
210,russia,07/31/1970,74.9,64.1,68.4,0.0,9.2,6.2,81.3,76.97,Overcast,0,1,0,0,0,0,0,0,0
211,russia,08/01/1970,74.9,62.9,67.3,0.0,11.4,6.2,72.5,71.77,Partially cloudy,0,0,1,0,0,0,0,0,0
212,russia,08/02/1970,74.9,61.1,68.5,0.0,11.4,6.2,65.0,71.65,Partially cloudy,0,0,1,0,0,0,0,0,0
213,russia,08/03/1970,80.9,64.1,70.4,0.0,16.1,6.2,47.5,63.65,Partially cloudy,0,0,1,0,0,0,0,0,0
214,russia,08/04/1970,73.1,61.1,66.9,0.0,6.9,6.2,56.3,72.06,Partially cloudy,0,0,1,0,0,0,0,0,0
215,russia,08/05/1970,80.9,61.1,71.4,0.0,9.2,6.2,15.0,55.38,Clear,1,0,0,0,0,0,0,0,0
216,russia,08/06/1970,82.1,64.1,74.1,0.0,9.2,5.8,30.0,46.77,Partially cloudy,0,0,1,0,0,0,0,0,0
217,russia,08/07/1970,77.1,62.9,68.5,0.0,13.9,6.2,82.5,63.5,Overcast,0,1,0,0,0,0,0,0,0
218,russia,08/08/1970,74.9,61.1,66.0,0.0,16.1,6.4,82.5,74.57,Overcast,0,1,0,0,0,0,0,0,0
219,russia,08/09/1970,71.9,56.9,64.5,0.0,9.2,6.2,42.5,64.1,Partially cloudy,0,0,1,0,0,0,0,0,0
220,russia,08/10/1970,74.9,53.9,66.0,0.0,6.9,6.8,33.8,56.32,Partially cloudy,0,0,1,0,0,0,0,0,0
221,russia,08/11/1970,83.9,59.1,73.7,0.0,11.4,6.2,18.6,57.76,Clear,1,0,0,0,0,0,0,0,0
222,russia,08/12/1970,83.9,70.1,75.3,0.0,16.1,6.2,65.0,55.53,Partially cloudy,0,0,1,0,0,0,0,0,0
223,russia,08/13/1970,79.1,62.9,71.1,0.0,13.9,6.1,61.3,57.59,Partially cloudy,0,0,1,0,0,0,0,0,0
224,russia,08/14/1970,71.9,64.1,68.5,0.0,13.9,6.2,70.0,58.19,Partially cloudy,0,0,1,0,0,0,0,0,0
225,russia,08/15/1970,68.1,61.1,63.8,0.0,13.9,5.5,92.5,69.52,Overcast,0,1,0,0,0,0,0,0,0
226,russia,08/16/1970,65.9,53.9,59.0,0.0,16.1,5.8,96.3,85.69,Overcast,0,1,0,0,0,0,0,0,0
227,russia,08/17/1970,56.9,52.1,54.7,0.0,16.1,6.2,100.0,89.49,Overcast,0,1,0,0,0,0,0,0,0
228,russia,08/18/1970,53.9,50.1,51.1,0.0,9.2,5.4,100.0,91.9,Overcast,0,1,0,0,0,0,0,0,0
229,russia,08/19/1970,55.1,50.1,52.5,0.0,6.9,5.3,100.0,90.55,Overcast,0,1,0,0,0,0,0,0,0
230,russia,08/20/1970,65.9,53.9,59.6,0.0,4.7,6.6,88.8,66.87,Overcast,0,1,0,0,0,0,0,0,0
231,russia,08/21/1970,70.1,53.9,59.9,0.0,9.2,6.2,71.3,68.54,Partially cloudy,0,0,1,0,0,0,0,0,0
232,russia,08/22/1970,64.1,52.1,58.0,0.0,11.4,6.2,26.3,64.82,Partially cloudy,0,0,1,0,0,0,0,0,0
233,russia,08/23/1970,70.1,44.9,59.0,0.0,9.2,6.2,12.5,61.85,Clear,1,0,0,0,0,0,0,0,0
234,russia,08/24/1970,71.9,55.1,62.9,0.0,13.9,6.2,51.4,56.91,Partially cloudy,0,0,1,0,0,0,0,0,0
235,russia,08/25/1970,56.9,50.1,54.6,0.0,6.9,6.2,93.8,78.56,Overcast,0,1,0,0,0,0,0,0,0
236,russia,08/26/1970,56.9,46.1,50.6,0.0,13.9,6.2,81.3,73.13,Overcast,0,1,0,0,0,0,0,0,0
237,russia,08/27/1970,50.1,44.9,46.8,0.0,9.2,6.2,90.0,87.75,Overcast,0,1,0,0,0,0,0,0,0
238,russia,08/28/1970,50.1,43.1,46.0,0.0,6.9,6.2,85.0,70.39,Overcast,0,1,0,0,0,0,0,0,0
239,russia,08/29/1970,61.1,44.9,52.5,0.0,13.9,6.2,80.0,79.67,Overcast,0,1,0,0,0,0,0,0,0
240,russia,08/30/1970,68.1,52.1,58.3,0.0,11.4,6.2,65.0,81.05,Partially cloudy,0,0,1,0,0,0,0,0,0
241,russia,08/31/1970,73.1,53.9,61.5,0.0,13.9,5.8,71.3,75.12,Partially cloudy,0,0,1,0,0,0,0,0,0
242,russia,09/01/1970,65.9,52.1,57.9,0.0,2.2,4.8,30.0,75.05,Partially cloudy,0,0,1,0,0,0,0,0,0
243,russia,09/02/1970,70.1,52.1,62.9,0.0,9.2,6.2,15.7,55.16,Clear,1,0,0,0,0,0,0,0,0
244,russia,09/03/1970,71.9,55.1,64.5,0.0,11.4,6.2,65.0,57.66,Partially cloudy,0,0,1,0,0,0,0,0,0
245,russia,09/04/1970,65.9,55.1,60.1,0.0,16.1,5.0,86.3,76.9,Overcast,0,1,0,0,0,0,0,0,0
246,russia,09/05/1970,62.9,52.1,58.7,0.0,9.2,4.7,93.8,79.5,Overcast,0,1,0,0,0,0,0,0,0
247,russia,09/06/1970,56.9,47.9,53.8,0.0,16.1,5.8,70.0,77.78,Partially cloudy,0,0,1,0,0,0,0,0,0
248,russia,09/07/1970,56.9,47.9,52.2,0.0,11.4,6.2,88.8,82.5,Overcast,0,1,0,0,0,0,0,0,0
249,russia,09/08/1970,52.1,43.1,47.6,0.0,11.4,6.2,70.0,77.41,Partially cloudy,0,0,1,0,0,0,0,0,0
250,russia,09/09/1970,52.1,41.1,47.3,0.0,13.9,6.2,75.7,68.61,Overcast,0,1,0,0,0,0,0,0,0
251,russia,09/10/1970,53.9,41.1,47.8,0.0,9.2,6.2,45.0,65.81,Partially cloudy,0,0,1,0,0,0,0,0,0
252,russia,09/11/1970,61.1,34.1,49.1,0.0,6.9,6.2,21.3,66.31,Clear,1,0,0,0,0,0,0,0,0
253,russia,09/12/1970,68.1,47.9,59.5,0.0,11.4,5.4,37.5,75.01,Partially cloudy,0,0,1,0,0,0,0,0,0
254,russia,09/13/1970,59.1,56.9,57.2,0.0,11.4,2.5,96.3,92.19,Overcast,0,1,0,0,0,0,0,0,0
255,russia,09/14/1970,61.1,56.9,58.8,0.0,9.2,4.1,85.0,92.07,Overcast,0,1,0,0,0,0,0,0,0
256,russia,09/15/1970,65.9,52.1,59.8,0.0,11.4,5.8,52.9,67.48,Partially cloudy,0,0,1,0,0,0,0,0,0
257,russia,09/16/1970,71.9,52.1,60.6,0.0,4.7,4.7,25.0,72.68,Clear,1,0,0,0,0,0,0,0,0
258,russia,09/17/1970,71.9,53.9,63.0,0.0,4.7,4.3,18.8,73.99,Clear,1,0,0,0,0,0,0,0,0
259,russia,09/18/1970,73.1,53.9,62.1,0.0,9.2,4.9,5.7,78.62,Clear,1,0,0,0,0,0,0,0,0
260,russia,09/19/1970,68.1,53.9,60.8,0.0,6.9,4.4,18.6,81.19,Clear,1,0,0,0,0,0,0,0,0
261,russia,09/20/1970,68.1,50.1,60.2,0.0,0.0,4.9,67.5,78.55,Partially cloudy,0,0,1,0,0,0,0,0,0
262,russia,09/21/1970,68.1,52.1,60.1,0.0,11.4,4.3,82.5,79.81,Overcast,0,1,0,0,0,0,0,0,0
263,russia,09/22/1970,65.9,50.1,58.1,0.0,19.5,6.2,92.5,67.0,Overcast,0,1,0,0,0,0,0,0,0
264,russia,09/23/1970,47.9,43.1,45.7,0.0,16.1,6.2,76.7,86.49,Overcast,0,1,0,0,0,0,0,0,0
265,russia,09/24/1970,44.9,38.9,42.2,0.0,18.3,5.8,95.7,82.13,Overcast,0,1,0,0,0,0,0,0,0
266,russia,09/25/1970,46.1,38.9,41.4,0.0,16.1,6.2,90.0,81.98,Overcast,0,1,0,0,0,0,0,0,0
267,russia,09/26/1970,43.1,35.9,39.9,0.0,13.9,6.2,85.0,81.13,Overcast,0,1,0,0,0,0,0,0,0
268,russia,09/27/1970,38.9,35.9,37.8,0.0,6.9,5.8,92.9,92.15,Overcast,0,1,0,0,0,0,0,0,0
269,russia,09/28/1970,43.1,37.1,38.1,0.0,9.2,5.0,95.0,91.24,Overcast,0,1,0,0,0,0,0,0,0
270,russia,09/29/1970,38.9,35.9,37.7,0.0,9.2,6.2,97.5,78.54,Overcast,0,1,0,0,0,0,0,0,0
271,russia,09/30/1970,38.9,35.9,37.3,0.0,4.7,5.4,98.8,84.63,Overcast,0,1,0,0,0,0,0,0,0
272,russia,10/01/1970,41.1,35.9,37.8,0.0,6.9,4.7,100.0,90.19,Overcast,0,1,0,0,0,0,0,0,0
273,russia,10/02/1970,38.9,34.1,36.9,0.0,4.7,5.0,98.8,80.73,Overcast,0,1,0,0,0,0,0,0,0
274,russia,10/03/1970,41.1,34.1,37.3,0.0,16.1,4.2,91.4,84.03,Overcast,0,1,0,0,0,0,0,0,0
275,russia,10/04/1970,50.1,43.1,47.5,0.0,18.3,2.5,100.0,95.53,Overcast,0,1,0,0,0,0,0,0,0
276,russia,10/05/1970,50.1,47.9,49.5,0.0,9.2,1.9,100.0,97.31,Overcast,0,1,0,0,0,0,0,0,0
277,russia,10/06/1970,53.9,47.9,50.9,0.0,6.9,2.2,98.6,91.24,Overcast,0,1,0,0,0,0,0,0,0
278,russia,10/07/1970,47.9,46.1,47.0,0.0,4.7,4.1,97.5,94.97,Overcast,0,1,0,0,0,0,0,0,0
279,russia,10/08/1970,50.1,47.9,48.5,0.0,6.9,4.3,97.5,90.0,Overcast,0,1,0,0,0,0,0,0,0
280,russia,10/09/1970,53.9,46.1,48.8,0.0,11.4,6.2,100.0,79.53,Overcast,0,1,0,0,0,0,0,0,0
281,russia,10/10/1970,50.1,46.1,47.8,0.0,13.9,5.8,97.5,85.31,Overcast,0,1,0,0,0,0,0,0,0
282,russia,10/11/1970,47.9,43.1,45.9,0.0,11.4,6.2,91.3,86.51,Overcast,0,1,0,0,0,0,0,0,0
283,russia,10/12/1970,44.9,38.9,42.5,0.0,13.9,6.2,76.3,73.6,Overcast,0,1,0,0,0,0,0,0,0
284,russia,10/13/1970,41.1,34.1,37.0,0.0,18.3,4.9,90.0,83.7,Overcast,0,1,0,0,0,0,0,0,0
285,russia,10/14/1970,35.9,32.1,34.0,0.0,18.3,6.2,100.0,81.43,Overcast,0,1,0,0,0,0,0,0,0
286,russia,10/15/1970,37.1,34.1,35.8,0.0,13.9,5.3,92.5,87.14,Overcast,0,1,0,0,0,0,0,0,0
287,russia,10/16/1970,37.1,34.1,35.7,0.0,11.4,6.2,96.3,72.48,Overcast,0,1,0,0,0,0,0,0,0
288,russia,10/17/1970,43.1,34.1,38.2,0.0,16.1,5.4,97.5,83.59,Overcast,0,1,0,0,0,0,0,0,0
289,russia,10/18/1970,46.1,43.1,44.1,0.0,6.9,6.2,98.8,84.89,Overcast,0,1,0,0,0,0,0,0,0
290,russia,10/19/1970,50.1,41.1,44.8,0.0,18.3,5.4,72.5,76.4,Partially cloudy,0,0,1,0,0,0,0,0,0
291,russia,10/20/1970,47.9,43.1,45.0,0.0,18.3,6.2,91.4,69.99,Overcast,0,1,0,0,0,0,0,0,0
292,russia,10/21/1970,53.9,46.1,50.0,0.0,16.1,6.2,98.8,72.96,Overcast,0,1,0,0,0,0,0,0,0
293,russia,10/22/1970,55.1,46.1,50.1,0.0,13.9,4.3,100.0,88.27,Overcast,0,1,0,0,0,0,0,0,0
294,russia,10/23/1970,44.9,41.1,42.5,0.0,6.9,4.4,100.0,90.62,Overcast,0,1,0,0,0,0,0,0,0
295,russia,10/24/1970,50.1,41.1,45.9,0.0,11.4,3.1,100.0,93.5,Overcast,0,1,0,0,0,0,0,0,0
296,russia,10/25/1970,47.9,35.9,41.2,0.0,13.9,5.8,97.5,81.89,Overcast,0,1,0,0,0,0,0,0,0
297,russia,10/26/1970,43.1,35.9,38.2,0.0,19.5,5.8,100.0,81.04,Overcast,0,1,0,0,0,0,0,0,0
298,russia,10/27/1970,46.1,38.9,42.6,0.0,16.1,5.8,100.0,92.28,Overcast,0,1,0,0,0,0,0,0,0
299,russia,10/28/1970,38.9,32.1,36.0,0.0,11.4,6.2,83.8,82.75,Overcast,0,1,0,0,0,0,0,0,0
300,russia,10/29/1970,34.1,28.1,32.1,0.0,9.2,6.2,85.0,81.66,Overcast,0,1,0,0,0,0,0,0,0
301,russia,10/30/1970,28.1,26.9,27.5,0.0,13.9,5.8,78.8,81.14,Overcast,0,1,0,0,0,0,0,0,0
302,russia,10/31/1970,29.9,28.1,28.4,0.0,13.9,3.1,98.6,85.97,Overcast,0,1,0,0,0,0,0,0,0
303,russia,11/01/1970,28.1,25.1,27.2,0.0,18.3,5.8,95.7,79.4,Overcast,0,1,0,0,0,0,0,0,0
304,russia,11/02/1970,38.9,23.1,27.6,0.0,11.4,3.0,100.0,83.08,Overcast,0,1,0,0,0,0,0,0,0
305,russia,11/03/1970,26.9,20.9,23.7,0.0,11.4,6.2,92.5,81.67,Overcast,0,1,0,0,0,0,0,0,0
306,russia,11/04/1970,20.9,11.9,17.4,0.0,6.9,3.1,61.4,90.01,Partially cloudy,0,0,1,0,0,0,0,0,0
307,russia,11/05/1970,25.1,8.9,17.4,0.0,11.4,5.0,67.5,87.07,Partially cloudy,0,0,1,0,0,0,0,0,0
308,russia,11/06/1970,29.9,25.1,27.8,0.0,11.4,2.8,100.0,91.13,Overcast,0,1,0,0,0,0,0,0,0
309,russia,11/07/1970,23.1,11.9,19.2,0.0,9.2,2.2,100.0,89.23,Overcast,0,1,0,0,0,0,0,0,0
310,russia,11/08/1970,25.1,10.1,18.5,0.0,16.1,4.5,92.5,85.51,Overcast,0,1,0,0,0,0,0,0,0
311,russia,11/09/1970,26.9,25.1,25.3,0.0,13.9,6.2,92.5,85.45,Overcast,0,1,0,0,0,0,0,0,0
312,russia,11/10/1970,34.1,26.9,30.6,0.0,13.9,2.0,100.0,90.04,Overcast,0,1,0,0,0,0,0,0,0
313,russia,11/11/1970,34.1,32.1,33.6,0.0,9.2,4.4,97.5,88.53,Overcast,0,1,0,0,0,0,0,0,0
314,russia,11/12/1970,32.1,29.9,30.7,0.0,6.9,5.8,97.5,85.52,Overcast,0,1,0,0,0,0,0,0,0
315,russia,11/13/1970,37.1,28.1,32.6,0.0,16.1,3.4,100.0,94.66,Overcast,0,1,0,0,0,0,0,0,0
316,russia,11/14/1970,38.9,29.9,36.4,0.0,13.9,6.2,84.3,80.56,Overcast,0,1,0,0,0,0,0,0,0
317,russia,11/15/1970,46.1,29.9,35.5,0.0,11.4,1.9,100.0,92.25,Overcast,0,1,0,0,0,0,0,0,0
318,russia,11/16/1970,37.1,35.9,36.2,0.0,6.9,1.5,100.0,92.76,Overcast,0,1,0,0,0,0,0,0,0
319,russia,11/17/1970,37.1,35.9,36.7,0.0,6.9,1.2,100.0,95.24,Overcast,0,1,0,0,0,0,0,0,0
320,russia,11/18/1970,35.9,29.9,33.0,0.0,11.4,1.3,100.0,92.33,Overcast,0,1,0,0,0,0,0,0,0
321,russia,11/19/1970,35.9,34.1,34.8,0.0,9.2,0.8,100.0,95.95,Overcast,0,1,0,0,0,0,0,0,0
322,russia,11/20/1970,35.9,34.1,35.2,0.0,9.2,2.2,100.0,91.05,Overcast,0,1,0,0,0,0,0,0,0
323,russia,11/21/1970,34.1,32.1,33.4,0.0,6.9,3.6,100.0,88.46,Overcast,0,1,0,0,0,0,0,0,0
324,russia,11/22/1970,32.1,23.1,28.8,0.0,6.9,6.2,46.3,69.34,Partially cloudy,0,0,1,0,0,0,0,0,0
325,russia,11/23/1970,20.9,16.1,19.7,0.0,6.9,5.0,50.0,75.97,Partially cloudy,0,0,1,0,0,0,0,0,0
326,russia,11/24/1970,23.1,20.9,22.0,0.0,4.7,5.0,98.8,80.72,Overcast,0,1,0,0,0,0,0,0,0
327,russia,11/25/1970,23.1,23.1,23.1,0.0,11.4,5.4,100.0,87.92,Overcast,0,1,0,0,0,0,0,0,0
328,russia,11/26/1970,35.9,25.1,32.6,0.0,16.1,4.4,100.0,85.17,Overcast,0,1,0,0,0,0,0,0,0
329,russia,11/27/1970,34.1,29.9,31.5,0.0,16.1,6.8,95.0,79.14,Overcast,0,1,0,0,0,0,0,0,0
330,russia,11/28/1970,37.1,34.1,35.4,0.0,18.3,5.8,100.0,85.21,Overcast,0,1,0,0,0,0,0,0,0
331,russia,11/29/1970,35.9,32.1,34.5,0.0,16.1,4.0,100.0,91.82,Overcast,0,1,0,0,0,0,0,0,0
332,russia,11/30/1970,32.1,17.9,22.2,0.0,16.1,5.4,70.0,84.98,Partially cloudy,0,0,1,0,0,0,0,0,0
333,russia,12/01/1970,17.9,11.9,15.2,0.0,11.4,6.2,87.5,83.5,Overcast,0,1,0,0,0,0,0,0,0
334,russia,12/02/1970,19.1,11.9,16.2,0.0,13.9,4.9,82.5,82.57,Overcast,0,1,0,0,0,0,0,0,0
335,russia,12/03/1970,28.1,20.9,25.2,0.0,16.1,6.0,100.0,85.26,Overcast,0,1,0,0,0,0,0,0,0
336,russia,12/04/1970,29.9,26.9,28.5,0.0,16.1,4.7,100.0,87.73,Overcast,0,1,0,0,0,0,0,0,0
337,russia,12/05/1970,32.1,20.9,26.5,0.0,11.4,5.0,97.5,81.98,Overcast,0,1,0,0,0,0,0,0,0
338,russia,12/06/1970,20.9,17.9,19.0,0.0,6.9,6.2,88.8,79.98,Overcast,0,1,0,0,0,0,0,0,0
339,russia,12/07/1970,32.1,19.1,26.3,0.0,11.4,3.8,98.8,92.4,Overcast,0,1,0,0,0,0,0,0,0
340,russia,12/08/1970,32.1,29.9,30.9,0.0,16.1,4.3,100.0,85.81,Overcast,0,1,0,0,0,0,0,0,0
341,russia,12/09/1970,29.9,28.1,29.3,0.0,11.4,3.7,98.8,92.6,Overcast,0,1,0,0,0,0,0,0,0
342,russia,12/10/1970,29.9,26.9,28.0,0.0,13.9,4.8,100.0,92.23,Overcast,0,1,0,0,0,0,0,0,0
343,russia,12/11/1970,35.9,32.1,32.9,0.0,11.4,5.8,87.1,81.56,Overcast,0,1,0,0,0,0,0,0,0
344,russia,12/12/1970,35.9,34.1,35.4,0.0,11.4,6.2,100.0,88.03,Overcast,0,1,0,0,0,0,0,0,0
345,russia,12/13/1970,34.1,25.1,28.6,0.0,9.2,6.2,82.5,68.97,Overcast,0,1,0,0,0,0,0,0,0
346,russia,12/14/1970,34.1,29.9,32.1,0.0,11.4,4.1,100.0,91.76,Overcast,0,1,0,0,0,0,0,0,0
347,russia,12/15/1970,32.1,29.9,31.0,0.0,9.2,1.6,100.0,97.02,Overcast,0,1,0,0,0,0,0,0,0
348,russia,12/16/1970,26.9,16.1,19.2,0.0,9.2,2.4,100.0,84.27,Overcast,0,1,0,0,0,0,0,0,0
349,russia,12/17/1970,19.1,14.1,16.4,0.0,6.9,1.6,100.0,93.04,Overcast,0,1,0,0,0,0,0,0,0
350,russia,12/18/1970,19.1,11.9,14.1,0.0,9.2,2.0,98.8,88.06,Overcast,0,1,0,0,0,0,0,0,0
351,russia,12/19/1970,20.9,14.1,17.6,0.0,16.1,3.6,97.5,86.81,Overcast,0,1,0,0,0,0,0,0,0
352,russia,12/20/1970,20.9,17.9,19.5,0.0,16.1,5.0,100.0,87.94,Overcast,0,1,0,0,0,0,0,0,0
353,russia,12/21/1970,20.9,17.9,19.3,0.0,13.9,4.5,95.0,87.04,Overcast,0,1,0,0,0,0,0,0,0
354,russia,12/22/1970,23.1,20.9,21.5,0.0,16.1,2.6,100.0,90.23,Overcast,0,1,0,0,0,0,0,0,0
355,russia,12/23/1970,23.1,19.1,21.8,0.0,11.4,4.0,98.8,83.87,Overcast,0,1,0,0,0,0,0,0,0
356,russia,12/24/1970,19.1,8.9,14.0,0.0,9.2,3.6,97.5,84.39,Overcast,0,1,0,0,0,0,0,0,0
357,russia,12/25/1970,17.9,8.9,13.1,0.0,11.4,2.8,98.3,88.9,Overcast,0,1,0,0,0,0,0,0,0
358,russia,12/26/1970,17.9,5.1,12.5,0.0,13.9,4.1,77.5,85.84,Overcast,0,1,0,0,0,0,0,0,0
359,russia,12/27/1970,5.1,-2.1,2.2,0.0,4.7,2.0,88.8,91.67,Overcast,0,1,0,0,0,0,0,0,0
360,russia,12/28/1970,7.1,-0.1,3.9,0.0,2.2,2.2,75.0,93.25,Partially cloudy,0,0,1,0,0,0,0,0,0
361,russia,12/29/1970,20.9,11.9,17.8,0.0,6.9,1.4,100.0,91.03,Overcast,0,1,0,0,0,0,0,0,0
362,russia,12/30/1970,25.1,17.9,19.5,0.0,13.9,1.8,100.0,89.3,Overcast,0,1,0,0,0,0,0,0,0
363,russia,12/31/1970,37.1,28.1,32.5,0.0,18.3,3.0,100.0,85.92,Overcast,0,1,0,0,0,0,0,0,0
364,russia,01/01/1971,25.1,17.9,19.6,0.0,18.3,4.6,92.5,75.56,Overcast,0,1,0,0,0,0,0,0,0
365,russia,01/02/1971,19.1,11.9,14.7,0.0,18.3,4.7,93.8,84.68,Overcast,0,1,0,0,0,0,0,0,0
366,russia,01/03/1971,14.1,7.1,10.5,0.0,13.9,4.9,50.0,82.18,Partially cloudy,0,0,1,0,0,0,0,0,0
367,russia,01/04/1971,17.9,7.1,13.0,0.0,13.9,2.2,87.5,85.83,Overcast,0,1,0,0,0,0,0,0,0
368,russia,01/05/1971,26.9,8.9,18.3,0.0,21.9,6.2,93.8,86.61,Overcast,0,1,0,0,0,0,0,0,0
369,russia,01/06/1971,17.9,5.1,12.8,0.0,18.3,5.7,62.5,81.23,Partially cloudy,0,0,1,0,0,0,0,0,0
370,russia,01/07/1971,11.9,7.1,8.8,0.0,18.3,5.6,63.8,89.66,Partially cloudy,0,0,1,0,0,0,0,0,0
371,russia,01/08/1971,17.9,7.1,12.4,0.0,26.4,6.2,77.5,71.65,Overcast,0,1,0,0,0,0,0,0,0
372,russia,01/09/1971,25.1,16.1,21.0,0.0,18.3,5.0,98.8,83.4,Overcast,0,1,0,0,0,0,0,0,0
373,russia,01/10/1971,35.9,26.9,31.1,0.0,21.9,4.3,100.0,89.62,Overcast,0,1,0,0,0,0,0,0,0
374,russia,01/11/1971,37.1,35.9,36.3,0.0,26.4,6.2,87.5,87.0,Overcast,0,1,0,0,0,0,0,0,0
375,russia,01/12/1971,35.9,26.9,34.3,0.0,18.3,6.2,75.0,80.98,Partially cloudy,0,0,1,0,0,0,0,0,0
376,russia,01/13/1971,25.1,7.1,16.7,0.0,18.3,7.0,27.5,61.19,Partially cloudy,0,0,1,0,0,0,0,0,0
377,russia,01/14/1971,19.1,1.1,11.8,0.0,18.3,6.2,66.3,71.72,Partially cloudy,0,0,1,0,0,0,0,0,0
378,russia,01/15/1971,25.1,20.9,22.8,0.0,13.9,4.7,98.8,90.56,Overcast,0,1,0,0,0,0,0,0,0
379,russia,01/16/1971,23.1,19.1,21.0,0.0,11.4,2.4,100.0,94.35,Overcast,0,1,0,0,0,0,0,0,0
380,russia,01/17/1971,28.1,20.9,25.2,0.0,16.1,2.4,100.0,90.7,Overcast,0,1,0,0,0,0,0,0,0
381,russia,01/18/1971,38.9,25.1,28.2,0.0,18.3,5.8,71.3,73.2,Partially cloudy,0,0,1,0,0,0,0,0,0
382,russia,01/19/1971,26.9,25.1,25.3,0.0,16.1,5.8,100.0,90.23,Overcast,0,1,0,0,0,0,0,0,0
383,russia,01/20/1971,32.1,28.1,30.1,0.0,11.4,4.7,98.8,87.39,Overcast,0,1,0,0,0,0,0,0,0
384,russia,01/21/1971,34.1,28.1,31.3,0.0,11.4,3.3,100.0,94.46,Overcast,0,1,0,0,0,0,0,0,0
385,russia,01/22/1971,35.9,34.1,35.2,0.0,9.2,1.9,100.0,93.84,Overcast,0,1,0,0,0,0,0,0,0
386,russia,01/23/1971,35.9,34.1,35.4,0.0,11.4,2.1,100.0,94.62,Overcast,0,1,0,0,0,0,0,0,0
387,russia,01/24/1971,35.9,35.9,35.9,0.0,11.4,1.6,87.5,96.55,Overcast,0,1,0,0,0,0,0,0,0
388,russia,01/25/1971,35.9,34.1,35.4,0.0,11.4,1.3,85.7,95.07,Overcast,0,1,0,0,0,0,0,0,0
389,russia,01/26/1971,35.9,32.1,33.6,0.0,13.9,3.3,100.0,97.23,Overcast,0,1,0,0,0,0,0,0,0
390,russia,01/27/1971,34.1,32.1,33.6,0.0,13.9,1.4,100.0,93.14,Overcast,0,1,0,0,0,0,0,0,0
391,russia,01/28/1971,35.9,34.1,35.0,0.0,11.4,2.5,98.8,92.8,Overcast,0,1,0,0,0,0,0,0,0
392,russia,01/29/1971,32.1,32.1,32.1,0.0,9.2,2.4,100.0,90.01,Overcast,0,1,0,0,0,0,0,0,0
393,russia,01/30/1971,32.1,29.9,30.9,0.0,9.2,2.3,100.0,88.0,Overcast,0,1,0,0,0,0,0,0,0
394,russia,01/31/1971,34.1,29.9,32.3,0.0,9.2,4.2,100.0,90.15,Overcast,0,1,0,0,0,0,0,0,0
395,russia,02/01/1971,32.1,28.1,31.3,0.0,18.3,5.8,98.8,79.81,Overcast,0,1,0,0,0,0,0,0,0
396,russia,02/02/1971,32.1,29.9,31.3,0.0,18.3,6.2,100.0,80.85,Overcast,0,1,0,0,0,0,0,0,0
397,russia,02/03/1971,28.1,19.1,25.0,0.0,18.3,5.8,92.5,68.8,Overcast,0,1,0,0,0,0,0,0,0
398,russia,02/04/1971,23.1,14.1,18.2,0.0,11.4,4.9,7.5,71.98,Clear,1,0,0,0,0,0,0,0,0
399,russia,02/05/1971,28.1,17.9,24.3,0.0,13.9,4.8,98.8,80.22,Overcast,0,1,0,0,0,0,0,0,0
400,russia,02/06/1971,25.1,16.1,20.7,0.0,13.9,5.7,67.5,77.76,Partially cloudy,0,0,1,0,0,0,0,0,0
401,russia,02/07/1971,19.1,14.1,16.9,0.0,16.1,4.7,87.5,77.18,Overcast,0,1,0,0,0,0,0,0,0
402,russia,02/08/1971,19.1,11.9,15.7,0.0,6.9,6.2,91.3,77.52,Overcast,0,1,0,0,0,0,0,0,0
403,russia,02/09/1971,11.9,2.9,8.5,0.0,16.1,7.4,82.5,77.11,Overcast,0,1,0,0,0,0,0,0,0
