Entity,Code,Year,Annual CO₂ emissions (Global Carbon Project (2017)) (million tonnes)
Andorra,AND,1842,0
Andorra,AND,1843,0
Andorra,AND,1844,0
Andorra,AND,1845,0
Andorra,AND,1846,0
Andorra,AND,1847,0
Andorra,AND,1848,0
Andorra,AND,1849,0
Andorra,AND,1850,0
Andorra,AND,1851,0
Andorra,AND,1852,0
Andorra,AND,1853,0
Andorra,AND,1854,0
Andorra,AND,1855,0
Andorra,AND,1856,0
Andorra,AND,1857,0
Andorra,AND,1858,0
Andorra,AND,1859,0
Andorra,AND,1860,0
Andorra,AND,1861,0
Andorra,AND,1862,0
Andorra,AND,1863,0
Andorra,AND,1864,0
Andorra,AND,1865,0
Andorra,AND,1866,0
Andorra,AND,1867,0
Andorra,AND,1868,0
Andorra,AND,1869,0
Andorra,AND,1870,0
Andorra,AND,1871,0
Andorra,AND,1872,0
Andorra,AND,1873,0
Andorra,AND,1874,0
Andorra,AND,1875,0
Andorra,AND,1876,0
Andorra,AND,1877,0
Andorra,AND,1878,0
Andorra,AND,1879,0
Andorra,AND,1880,0
Andorra,AND,1881,0
Andorra,AND,1882,0
Andorra,AND,1883,0
Andorra,AND,1884,0
Andorra,AND,1885,0
Andorra,AND,1886,0
Andorra,AND,1887,0
Andorra,AND,1888,0
Andorra,AND,1889,0
Andorra,AND,1890,0
Andorra,AND,1891,0
Andorra,AND,1892,0
Andorra,AND,1893,0
Andorra,AND,1894,0
Andorra,AND,1895,0
Andorra,AND,1896,0
Andorra,AND,1897,0
Andorra,AND,1898,0
Andorra,AND,1899,0
Andorra,AND,1900,0
Andorra,AND,1901,0
Andorra,AND,1902,0
Andorra,AND,1903,0
Andorra,AND,1904,0
Andorra,AND,1905,0
Andorra,AND,1906,0
Andorra,AND,1907,0
Andorra,AND,1908,0
Andorra,AND,1909,0
Andorra,AND,1910,0
Andorra,AND,1911,0
Andorra,AND,1912,0
Andorra,AND,1913,0
Andorra,AND,1914,0
Andorra,AND,1915,0
Andorra,AND,1916,0
Andorra,AND,1917,0
Andorra,AND,1918,0
Andorra,AND,1919,0
Andorra,AND,1920,0
Andorra,AND,1921,0
Andorra,AND,1922,0
Andorra,AND,1923,0
Andorra,AND,1924,0
Andorra,AND,1925,0
Andorra,AND,1926,0
Andorra,AND,1927,0
Andorra,AND,1928,0
Andorra,AND,1929,0
Andorra,AND,1930,0
Andorra,AND,1931,0
Andorra,AND,1932,0
Andorra,AND,1933,0
Andorra,AND,1934,0
Andorra,AND,1935,0
Andorra,AND,1936,0
Andorra,AND,1937,0
Andorra,AND,1938,0
Andorra,AND,1939,0
Andorra,AND,1940,0
Andorra,AND,1941,0
Andorra,AND,1942,0
Andorra,AND,1943,0
Andorra,AND,1944,0
Andorra,AND,1945,0
Andorra,AND,1946,0
Andorra,AND,1947,0
Andorra,AND,1948,0
Andorra,AND,1949,0
Andorra,AND,1950,0
Andorra,AND,1951,0
Andorra,AND,1952,0
Andorra,AND,1953,0
Andorra,AND,1954,0
Andorra,AND,1955,0
Andorra,AND,1956,0
Andorra,AND,1957,0
Andorra,AND,1958,0
Andorra,AND,1959,0
Andorra,AND,1960,0
Andorra,AND,1961,0
Andorra,AND,1962,0
Andorra,AND,1963,0
Andorra,AND,1964,0
Andorra,AND,1965,0
Andorra,AND,1966,0
Andorra,AND,1967,0
Andorra,AND,1968,0
Andorra,AND,1969,0
Andorra,AND,1970,0
Andorra,AND,1971,0
Andorra,AND,1972,0
Andorra,AND,1973,0
Andorra,AND,1974,0
Andorra,AND,1975,0
Andorra,AND,1976,0
Andorra,AND,1977,0
Andorra,AND,1978,0
Andorra,AND,1979,0
Andorra,AND,1980,0
Andorra,AND,1981,0
Andorra,AND,1982,0
Andorra,AND,1983,0
Andorra,AND,1984,0
Andorra,AND,1985,0
Andorra,AND,1986,0
Andorra,AND,1987,0
Andorra,AND,1988,0
Andorra,AND,1989,0
Andorra,AND,1990,0.41
Andorra,AND,1991,0.41
Andorra,AND,1992,0.41
Andorra,AND,1993,0.41
Andorra,AND,1994,0.41
Andorra,AND,1995,0.43
Andorra,AND,1996,0.45
Andorra,AND,1997,0.47
Andorra,AND,1998,0.49
Andorra,AND,1999,0.51
Andorra,AND,2000,0.52
Andorra,AND,2001,0.52
Andorra,AND,2002,0.53
Andorra,AND,2003,0.53
Andorra,AND,2004,0.56
Andorra,AND,2005,0.58
Andorra,AND,2006,0.55
Andorra,AND,2007,0.54
Andorra,AND,2008,0.54
Andorra,AND,2009,0.52
Andorra,AND,2010,0.52
Andorra,AND,2011,0.49
Andorra,AND,2012,0.49
Andorra,AND,2013,0.48
Andorra,AND,2014,0.46
Andorra,AND,2015,0.48
Andorra,AND,2016,0.49
Angola,AGO,1751,0
Angola,AGO,1752,0
Angola,AGO,1753,0
Angola,AGO,1754,0
Angola,AGO,1755,0
Angola,AGO,1756,0
Angola,AGO,1757,0
Angola,AGO,1758,0
Angola,AGO,1759,0
Angola,AGO,1760,0
Angola,AGO,1761,0
Angola,AGO,1762,0
Angola,AGO,1763,0
Angola,AGO,1764,0
Angola,AGO,1765,0
Angola,AGO,1766,0
Angola,AGO,1767,0
Angola,AGO,1768,0
Angola,AGO,1769,0
Angola,AGO,1770,0
Angola,AGO,1771,0
Angola,AGO,1772,0
Angola,AGO,1773,0
Angola,AGO,1774,0
Angola,AGO,1775,0
Angola,AGO,1776,0
Angola,AGO,1777,0
Angola,AGO,1778,0
Angola,AGO,1779,0
Angola,AGO,1780,0
Angola,AGO,1781,0
Angola,AGO,1782,0
Angola,AGO,1783,0
Angola,AGO,1784,0
Angola,AGO,1785,0
Angola,AGO,1786,0
Angola,AGO,1787,0
Angola,AGO,1788,0
Angola,AGO,1789,0
Angola,AGO,1790,0
Angola,AGO,1791,0
Angola,AGO,1792,0
Angola,AGO,1793,0
Angola,AGO,1794,0
Angola,AGO,1795,0
Angola,AGO,1796,0
Angola,AGO,1797,0
Angola,AGO,1798,0
Angola,AGO,1799,0
Angola,AGO,1800,0
Angola,AGO,1801,0
Angola,AGO,1802,0
Angola,AGO,1803,0
Angola,AGO,1804,0
Angola,AGO,1805,0
Angola,AGO,1806,0
Angola,AGO,1807,0
Angola,AGO,1808,0
Angola,AGO,1809,0
Angola,AGO,1810,0
Angola,AGO,1811,0
Angola,AGO,1812,0
Angola,AGO,1813,0
Angola,AGO,1814,0
Angola,AGO,1815,0
Angola,AGO,1816,0
Angola,AGO,1817,0
Angola,AGO,1818,0
Angola,AGO,1819,0
Angola,AGO,1820,0
Angola,AGO,1821,0
Angola,AGO,1822,0
Angola,AGO,1823,0
Angola,AGO,1824,0
Angola,AGO,1825,0
Angola,AGO,1826,0
Angola,AGO,1827,0
Angola,AGO,1828,0
Angola,AGO,1829,0
Angola,AGO,1830,0
Angola,AGO,1831,0
Angola,AGO,1832,0
Angola,AGO,1833,0
Angola,AGO,1834,0
Angola,AGO,1835,0
Angola,AGO,1836,0
Angola,AGO,1837,0
Angola,AGO,1838,0
Angola,AGO,1839,0
Angola,AGO,1840,0
Angola,AGO,1841,0
Angola,AGO,1842,0
Angola,AGO,1843,0
Angola,AGO,1844,0
Angola,AGO,1845,0
Angola,AGO,1846,0
Angola,AGO,1847,0
Angola,AGO,1848,0
Angola,AGO,1849,0
Angola,AGO,1850,0
Angola,AGO,1851,0
Angola,AGO,1852,0
Angola,AGO,1853,0
Angola,AGO,1854,0
Angola,AGO,1855,0
Angola,AGO,1856,0
Angola,AGO,1857,0
Angola,AGO,1858,0
Angola,AGO,1859,0
Angola,AGO,1860,0
Angola,AGO,1861,0
Angola,AGO,1862,0
Angola,AGO,1863,0
Angola,AGO,1864,0
Angola,AGO,1865,0
Angola,AGO,1866,0
Angola,AGO,1867,0
Angola,AGO,1868,0
Angola,AGO,1869,0
Angola,AGO,1870,0
Angola,AGO,1871,0
Angola,AGO,1872,0
Angola,AGO,1873,0
Angola,AGO,1874,0
Angola,AGO,1875,0
Angola,AGO,1876,0
Angola,AGO,1877,0
Angola,AGO,1878,0
Angola,AGO,1879,0
Angola,AGO,1880,0
Angola,AGO,1881,0
Angola,AGO,1882,0
Angola,AGO,1883,0
Angola,AGO,1884,0
Angola,AGO,1885,0
Angola,AGO,1886,0
Angola,AGO,1887,0
Angola,AGO,1888,0
Angola,AGO,1889,0
Angola,AGO,1890,0
Angola,AGO,1891,0
Angola,AGO,1892,0
Angola,AGO,1893,0
Angola,AGO,1894,0
Angola,AGO,1895,0
Angola,AGO,1896,0
Angola,AGO,1897,0
Angola,AGO,1898,0
Angola,AGO,1899,0
Angola,AGO,1900,0
Angola,AGO,1901,0
Angola,AGO,1902,0
Angola,AGO,1903,0
Angola,AGO,1904,0
Angola,AGO,1905,0
Angola,AGO,1906,0
Angola,AGO,1907,0
Angola,AGO,1908,0
Angola,AGO,1909,0
Angola,AGO,1910,0
Angola,AGO,1911,0
Angola,AGO,1912,0
Angola,AGO,1913,0
Angola,AGO,1914,0
Angola,AGO,1915,0
Angola,AGO,1916,0
Angola,AGO,1917,0
Angola,AGO,1918,0
Angola,AGO,1919,0
Angola,AGO,1920,0
Angola,AGO,1921,0
Angola,AGO,1922,0
Angola,AGO,1923,0
Angola,AGO,1924,0
Angola,AGO,1925,0
Angola,AGO,1926,0
Angola,AGO,1927,0
Angola,AGO,1928,0
Angola,AGO,1929,0
Angola,AGO,1930,0
Angola,AGO,1931,0
Angola,AGO,1932,0
Angola,AGO,1933,0
Angola,AGO,1934,0
Angola,AGO,1935,0
Angola,AGO,1936,0
Angola,AGO,1937,0
Angola,AGO,1938,0
Angola,AGO,1939,0
Angola,AGO,1940,0
Angola,AGO,1941,0
Angola,AGO,1942,0
Angola,AGO,1943,0
Angola,AGO,1944,0
Angola,AGO,1945,0
Angola,AGO,1946,0
Angola,AGO,1947,0
Angola,AGO,1948,0
Angola,AGO,1949,0
Angola,AGO,1950,0.18717
Angola,AGO,1951,0.24956
Angola,AGO,1952,0.31195
Angola,AGO,1953,0.27525
Angola,AGO,1954,0.34865
Angola,AGO,1955,0.41471
Angola,AGO,1956,0.50279
Angola,AGO,1957,0.62023
Angola,AGO,1958,0.59454
Angola,AGO,1959,0.62
Angola,AGO,1960,0.55
Angola,AGO,1961,0.45
Angola,AGO,1962,1.18
Angola,AGO,1963,1.15
Angola,AGO,1964,1.22
Angola,AGO,1965,1.19
Angola,AGO,1966,1.55
Angola,AGO,1967,0.99
Angola,AGO,1968,1.67
Angola,AGO,1969,2.78
Angola,AGO,1970,3.58
Angola,AGO,1971,3.41
Angola,AGO,1972,4.5
Angola,AGO,1973,4.88
Angola,AGO,1974,4.87
Angola,AGO,1975,4.41
Angola,AGO,1976,3.28
Angola,AGO,1977,3.53
Angola,AGO,1978,5.41
Angola,AGO,1979,5.5
Angola,AGO,1980,5.34
Angola,AGO,1981,5.28
Angola,AGO,1982,4.65
Angola,AGO,1983,5.11
Angola,AGO,1984,5.01
Angola,AGO,1985,4.7
Angola,AGO,1986,4.66
Angola,AGO,1987,5.81
Angola,AGO,1988,5.13
Angola,AGO,1989,5.01
Angola,AGO,1990,5.11
Angola,AGO,1991,5.09
Angola,AGO,1992,5.19
Angola,AGO,1993,5.77
Angola,AGO,1994,3.89
Angola,AGO,1995,10.97
Angola,AGO,1996,10.45
Angola,AGO,1997,7.38
Angola,AGO,1998,7.3
Angola,AGO,1999,9.15
Angola,AGO,2000,9.53
Angola,AGO,2001,9.72
Angola,AGO,2002,12.66
Angola,AGO,2003,9.06
Angola,AGO,2004,18.78
Angola,AGO,2005,19.14
Angola,AGO,2006,22.25
Angola,AGO,2007,25.13
Angola,AGO,2008,25.69
Angola,AGO,2009,27.77
Angola,AGO,2010,29.03
Angola,AGO,2011,30.32
Angola,AGO,2012,33.37
Angola,AGO,2013,32.59
Angola,AGO,2014,34.73
Angola,AGO,2015,34.97
Angola,AGO,2016,35.72
Anguilla,AIA,1751,0
Anguilla,AIA,1752,0
Anguilla,AIA,1753,0
Anguilla,AIA,1754,0
Anguilla,AIA,1755,0
Anguilla,AIA,1756,0
Anguilla,AIA,1757,0
Anguilla,AIA,1758,0
Anguilla,AIA,1759,0
Anguilla,AIA,1760,0
Anguilla,AIA,1761,0
Anguilla,AIA,1762,0
Anguilla,AIA,1763,0
Anguilla,AIA,1764,0
Anguilla,AIA,1765,0
Anguilla,AIA,1766,0
Anguilla,AIA,1767,0
Anguilla,AIA,1768,0
Anguilla,AIA,1769,0
Anguilla,AIA,1770,0
Anguilla,AIA,1771,0
Anguilla,AIA,1772,0
Anguilla,AIA,1773,0
Anguilla,AIA,1774,0
Anguilla,AIA,1775,0
Anguilla,AIA,1776,0
Anguilla,AIA,1777,0
Anguilla,AIA,1778,0
Anguilla,AIA,1779,0
Anguilla,AIA,1780,0
Anguilla,AIA,1781,0
Anguilla,AIA,1782,0
Anguilla,AIA,1783,0
Anguilla,AIA,1784,0
Anguilla,AIA,1785,0
Anguilla,AIA,1786,0
Anguilla,AIA,1787,0
Anguilla,AIA,1788,0
Anguilla,AIA,1789,0
Anguilla,AIA,1790,0
Anguilla,AIA,1791,0
Anguilla,AIA,1792,0
Anguilla,AIA,1793,0
Anguilla,AIA,1794,0
Anguilla,AIA,1795,0
Anguilla,AIA,1796,0
Anguilla,AIA,1797,0
Anguilla,AIA,1798,0
Anguilla,AIA,1799,0
Anguilla,AIA,1800,0
Anguilla,AIA,1801,0
Anguilla,AIA,1802,0
Anguilla,AIA,1803,0
Anguilla,AIA,1804,0
Anguilla,AIA,1805,0
Anguilla,AIA,1806,0
Anguilla,AIA,1807,0
Anguilla,AIA,1808,0
Anguilla,AIA,1809,0
Anguilla,AIA,1810,0
Anguilla,AIA,1811,0
Anguilla,AIA,1812,0
Anguilla,AIA,1813,0
Anguilla,AIA,1814,0
Anguilla,AIA,1815,0
Anguilla,AIA,1816,0
Anguilla,AIA,1817,0
Anguilla,AIA,1818,0
Anguilla,AIA,1819,0
Anguilla,AIA,1820,0
Anguilla,AIA,1821,0
Anguilla,AIA,1822,0
Anguilla,AIA,1823,0
Anguilla,AIA,1824,0
Anguilla,AIA,1825,0
Anguilla,AIA,1826,0
Anguilla,AIA,1827,0
Anguilla,AIA,1828,0
Anguilla,AIA,1829,0
Anguilla,AIA,1830,0
Anguilla,AIA,1831,0
Anguilla,AIA,1832,0
Anguilla,AIA,1833,0
Anguilla,AIA,1834,0
Anguilla,AIA,1835,0
Anguilla,AIA,1836,0
Anguilla,AIA,1837,0
Anguilla,AIA,1838,0
Anguilla,AIA,1839,0
Anguilla,AIA,1840,0
Anguilla,AIA,1841,0
Anguilla,AIA,1842,0
Anguilla,AIA,1843,0
Anguilla,AIA,1844,0
Anguilla,AIA,1845,0
Anguilla,AIA,1846,0
Anguilla,AIA,1847,0
Anguilla,AIA,1848,0
Anguilla,AIA,1849,0
Anguilla,AIA,1850,0
Anguilla,AIA,1851,0
Anguilla,AIA,1852,0
Anguilla,AIA,1853,0
Anguilla,AIA,1854,0
Anguilla,AIA,1855,0
Anguilla,AIA,1856,0
Anguilla,AIA,1857,0
Anguilla,AIA,1858,0
Anguilla,AIA,1859,0
Anguilla,AIA,1860,0
Anguilla,AIA,1861,0
Anguilla,AIA,1862,0
Anguilla,AIA,1863,0
Anguilla,AIA,1864,0
Anguilla,AIA,1865,0
Anguilla,AIA,1866,0
Anguilla,AIA,1867,0
Anguilla,AIA,1868,0
Anguilla,AIA,1869,0
Anguilla,AIA,1870,0
Anguilla,AIA,1871,0
Anguilla,AIA,1872,0
Anguilla,AIA,1873,0
Anguilla,AIA,1874,0
Anguilla,AIA,1875,0
Anguilla,AIA,1876,0
Anguilla,AIA,1877,0
Anguilla,AIA,1878,0
Anguilla,AIA,1879,0
Anguilla,AIA,1880,0
Anguilla,AIA,1881,0
Anguilla,AIA,1882,0
Anguilla,AIA,1883,0
Anguilla,AIA,1884,0
Anguilla,AIA,1885,0
Anguilla,AIA,1886,0
Anguilla,AIA,1887,0
Anguilla,AIA,1888,0
Anguilla,AIA,1889,0
Anguilla,AIA,1890,0
Anguilla,AIA,1891,0
Anguilla,AIA,1892,0
Anguilla,AIA,1893,0
Anguilla,AIA,1894,0
Anguilla,AIA,1895,0
Anguilla,AIA,1896,0
Anguilla,AIA,1897,0
Anguilla,AIA,1898,0
Anguilla,AIA,1899,0
Anguilla,AIA,1900,0
Anguilla,AIA,1901,0
Anguilla,AIA,1902,0
Anguilla,AIA,1903,0
Anguilla,AIA,1904,0
Anguilla,AIA,1905,0
Anguilla,AIA,1906,0
Anguilla,AIA,1907,0
Anguilla,AIA,1908,0
Anguilla,AIA,1909,0
Anguilla,AIA,1910,0
Anguilla,AIA,1911,0
Anguilla,AIA,1912,0
Anguilla,AIA,1913,0
Anguilla,AIA,1914,0
Anguilla,AIA,1915,0
Anguilla,AIA,1916,0
Anguilla,AIA,1917,0
Anguilla,AIA,1918,0
Anguilla,AIA,1919,0
Anguilla,AIA,1920,0
Anguilla,AIA,1921,0
Anguilla,AIA,1922,0
Anguilla,AIA,1923,0
Anguilla,AIA,1924,0
Anguilla,AIA,1925,0
Anguilla,AIA,1926,0
Anguilla,AIA,1927,0
Anguilla,AIA,1928,0
Anguilla,AIA,1929,0
Anguilla,AIA,1930,0
Anguilla,AIA,1931,0
Anguilla,AIA,1932,0
Anguilla,AIA,1933,0
Anguilla,AIA,1934,0
Anguilla,AIA,1935,0
Anguilla,AIA,1936,0
Anguilla,AIA,1937,0
Anguilla,AIA,1938,0
Anguilla,AIA,1939,0
Anguilla,AIA,1940,0
Anguilla,AIA,1941,0
Anguilla,AIA,1942,0
Anguilla,AIA,1943,0
Anguilla,AIA,1944,0
Anguilla,AIA,1945,0
Anguilla,AIA,1946,0
Anguilla,AIA,1947,0
Anguilla,AIA,1948,0
Anguilla,AIA,1949,0
Anguilla,AIA,1950,0
Anguilla,AIA,1951,0
Anguilla,AIA,1952,0
Anguilla,AIA,1953,0
Anguilla,AIA,1954,0
Anguilla,AIA,1955,0
Anguilla,AIA,1956,0
Anguilla,AIA,1957,0
Anguilla,AIA,1958,0
Anguilla,AIA,1959,0
Anguilla,AIA,1960,0
Anguilla,AIA,1961,0
Anguilla,AIA,1962,0
Anguilla,AIA,1963,0
Anguilla,AIA,1964,0
Anguilla,AIA,1965,0
Anguilla,AIA,1966,0
Anguilla,AIA,1967,0
Anguilla,AIA,1968,0
Anguilla,AIA,1969,0
Anguilla,AIA,1970,0
Anguilla,AIA,1971,0
Anguilla,AIA,1972,0
Anguilla,AIA,1973,0
Anguilla,AIA,1974,0
Anguilla,AIA,1975,0
Anguilla,AIA,1976,0
Anguilla,AIA,1977,0
Anguilla,AIA,1978,0
Anguilla,AIA,1979,0
Anguilla,AIA,1980,0
Anguilla,AIA,1981,0
Anguilla,AIA,1982,0
Anguilla,AIA,1983,0
Anguilla,AIA,1984,0
Anguilla,AIA,1985,0
Anguilla,AIA,1986,0
Anguilla,AIA,1987,0
Anguilla,AIA,1988,0
Anguilla,AIA,1989,0
Anguilla,AIA,1990,0.05
Anguilla,AIA,1991,0.05
Anguilla,AIA,1992,0.05
Anguilla,AIA,1993,0.07
Anguilla,AIA,1994,0.07
Anguilla,AIA,1995,0.07
Anguilla,AIA,1996,0.07
Anguilla,AIA,1997,0.07
Anguilla,AIA,1998,0.08
Anguilla,AIA,1999,0.08
Anguilla,AIA,2000,0.09
Anguilla,AIA,2001,0.1
Anguilla,AIA,2002,0.1
Anguilla,AIA,2003,0.1
Anguilla,AIA,2004,0.12
Anguilla,AIA,2005,0.13
Anguilla,AIA,2006,0.14
Anguilla,AIA,2007,0.15
Anguilla,AIA,2008,0.15
Anguilla,AIA,2009,0.15
Anguilla,AIA,2010,0.15
Anguilla,AIA,2011,0.14
Anguilla,AIA,2012,0.14
Anguilla,AIA,2013,0.14
Anguilla,AIA,2014,0.14
Anguilla,AIA,2015,0.15
Anguilla,AIA,2016,0.15
Antigua and Barbuda,ATG,1751,0
Antigua and Barbuda,ATG,1752,0
Antigua and Barbuda,ATG,1753,0
Antigua and Barbuda,ATG,1754,0
Antigua and Barbuda,ATG,1755,0
Antigua and Barbuda,ATG,1756,0
Antigua and Barbuda,ATG,1757,0
Antigua and Barbuda,ATG,1758,0
Antigua and Barbuda,ATG,1759,0
Antigua and Barbuda,ATG,1760,0
Antigua and Barbuda,ATG,1761,0
Antigua and Barbuda,ATG,1762,0
Antigua and Barbuda,ATG,1763,0
Antigua and Barbuda,ATG,1764,0
Antigua and Barbuda,ATG,1765,0
Antigua and Barbuda,ATG,1766,0
Antigua and Barbuda,ATG,1767,0
Antigua and Barbuda,ATG,1768,0
Antigua and Barbuda,ATG,1769,0
Antigua and Barbuda,ATG,1770,0
Antigua and Barbuda,ATG,1771,0
Antigua and Barbuda,ATG,1772,0
Antigua and Barbuda,ATG,1773,0
Antigua and Barbuda,ATG,1774,0
Antigua and Barbuda,ATG,1775,0
Antigua and Barbuda,ATG,1776,0
Antigua and Barbuda,ATG,1777,0
Antigua and Barbuda,ATG,1778,0
Antigua and Barbuda,ATG,1779,0
Antigua and Barbuda,ATG,1780,0
Antigua and Barbuda,ATG,1781,0
Antigua and Barbuda,ATG,1782,0
Antigua and Barbuda,ATG,1783,0
Antigua and Barbuda,ATG,1784,0
Antigua and Barbuda,ATG,1785,0
Antigua and Barbuda,ATG,1786,0
Antigua and Barbuda,ATG,1787,0
Antigua and Barbuda,ATG,1788,0
Antigua and Barbuda,ATG,1789,0
Antigua and Barbuda,ATG,1790,0
Antigua and Barbuda,ATG,1791,0
Antigua and Barbuda,ATG,1792,0
Antigua and Barbuda,ATG,1793,0
Antigua and Barbuda,ATG,1794,0
Antigua and Barbuda,ATG,1795,0
Antigua and Barbuda,ATG,1796,0
Antigua and Barbuda,ATG,1797,0
Antigua and Barbuda,ATG,1798,0
Antigua and Barbuda,ATG,1799,0
Antigua and Barbuda,ATG,1800,0
Antigua and Barbuda,ATG,1801,0
Antigua and Barbuda,ATG,1802,0
Antigua and Barbuda,ATG,1803,0
Antigua and Barbuda,ATG,1804,0
Antigua and Barbuda,ATG,1805,0
Antigua and Barbuda,ATG,1806,0
Antigua and Barbuda,ATG,1807,0
Antigua and Barbuda,ATG,1808,0
Antigua and Barbuda,ATG,1809,0
Antigua and Barbuda,ATG,1810,0
Antigua and Barbuda,ATG,1811,0
Antigua and Barbuda,ATG,1812,0
Antigua and Barbuda,ATG,1813,0
Antigua and Barbuda,ATG,1814,0
Antigua and Barbuda,ATG,1815,0
Antigua and Barbuda,ATG,1816,0
Antigua and Barbuda,ATG,1817,0
Antigua and Barbuda,ATG,1818,0
Antigua and Barbuda,ATG,1819,0
Antigua and Barbuda,ATG,1820,0
Antigua and Barbuda,ATG,1821,0
Antigua and Barbuda,ATG,1822,0
Antigua and Barbuda,ATG,1823,0
Antigua and Barbuda,ATG,1824,0
Antigua and Barbuda,ATG,1825,0
Antigua and Barbuda,ATG,1826,0
Antigua and Barbuda,ATG,1827,0
Antigua and Barbuda,ATG,1828,0
Antigua and Barbuda,ATG,1829,0
Antigua and Barbuda,ATG,1830,0
Antigua and Barbuda,ATG,1831,0
Antigua and Barbuda,ATG,1832,0
Antigua and Barbuda,ATG,1833,0
Antigua and Barbuda,ATG,1834,0
Antigua and Barbuda,ATG,1835,0
Antigua and Barbuda,ATG,1836,0
Antigua and Barbuda,ATG,1837,0
Antigua and Barbuda,ATG,1838,0
Antigua and Barbuda,ATG,1839,0
Antigua and Barbuda,ATG,1840,0
Antigua and Barbuda,ATG,1841,0
Antigua and Barbuda,ATG,1842,0
Antigua and Barbuda,ATG,1843,0
Antigua and Barbuda,ATG,1844,0
Antigua and Barbuda,ATG,1845,0
Antigua and Barbuda,ATG,1846,0
Antigua and Barbuda,ATG,1847,0
Antigua and Barbuda,ATG,1848,0
Antigua and Barbuda,ATG,1849,0
Antigua and Barbuda,ATG,1850,0
Antigua and Barbuda,ATG,1851,0
Antigua and Barbuda,ATG,1852,0
Antigua and Barbuda,ATG,1853,0
Antigua and Barbuda,ATG,1854,0
Antigua and Barbuda,ATG,1855,0
Antigua and Barbuda,ATG,1856,0
Antigua and Barbuda,ATG,1857,0
Antigua and Barbuda,ATG,1858,0
Antigua and Barbuda,ATG,1859,0
Antigua and Barbuda,ATG,1860,0
Antigua and Barbuda,ATG,1861,0
Antigua and Barbuda,ATG,1862,0
Antigua and Barbuda,ATG,1863,0
Antigua and Barbuda,ATG,1864,0
Antigua and Barbuda,ATG,1865,0
Antigua and Barbuda,ATG,1866,0
Antigua and Barbuda,ATG,1867,0
Antigua and Barbuda,ATG,1868,0
Antigua and Barbuda,ATG,1869,0
Antigua and Barbuda,ATG,1870,0
Antigua and Barbuda,ATG,1871,0
Antigua and Barbuda,ATG,1872,0
Antigua and Barbuda,ATG,1873,0
Antigua and Barbuda,ATG,1874,0
Antigua and Barbuda,ATG,1875,0
Antigua and Barbuda,ATG,1876,0
Antigua and Barbuda,ATG,1877,0
Antigua and Barbuda,ATG,1878,0
Antigua and Barbuda,ATG,1879,0
Antigua and Barbuda,ATG,1880,0
Antigua and Barbuda,ATG,1881,0
Antigua and Barbuda,ATG,1882,0
Antigua and Barbuda,ATG,1883,0
Antigua and Barbuda,ATG,1884,0
Antigua and Barbuda,ATG,1885,0
Antigua and Barbuda,ATG,1886,0
Antigua and Barbuda,ATG,1887,0
Antigua and Barbuda,ATG,1888,0
Antigua and Barbuda,ATG,1889,0
Antigua and Barbuda,ATG,1890,0
Antigua and Barbuda,ATG,1891,0
Antigua and Barbuda,ATG,1892,0
Antigua and Barbuda,ATG,1893,0
Antigua and Barbuda,ATG,1894,0
Antigua and Barbuda,ATG,1895,0
Antigua and Barbuda,ATG,1896,0
Antigua and Barbuda,ATG,1897,0
Antigua and Barbuda,ATG,1898,0
Antigua and Barbuda,ATG,1899,0
Antigua and Barbuda,ATG,1900,0
Antigua and Barbuda,ATG,1901,0
Antigua and Barbuda,ATG,1902,0
Antigua and Barbuda,ATG,1903,0
Antigua and Barbuda,ATG,1904,0
Antigua and Barbuda,ATG,1905,0
Antigua and Barbuda,ATG,1906,0
Antigua and Barbuda,ATG,1907,0
Antigua and Barbuda,ATG,1908,0
Antigua and Barbuda,ATG,1909,0
Antigua and Barbuda,ATG,1910,0
Antigua and Barbuda,ATG,1911,0
Antigua and Barbuda,ATG,1912,0
Antigua and Barbuda,ATG,1913,0
Antigua and Barbuda,ATG,1914,0
Antigua and Barbuda,ATG,1915,0
Antigua and Barbuda,ATG,1916,0
Antigua and Barbuda,ATG,1917,0
Antigua and Barbuda,ATG,1918,0
Antigua and Barbuda,ATG,1919,0
Antigua and Barbuda,ATG,1920,0
Antigua and Barbuda,ATG,1921,0
Antigua and Barbuda,ATG,1922,0
Antigua and Barbuda,ATG,1923,0
Antigua and Barbuda,ATG,1924,0
Antigua and Barbuda,ATG,1925,0
Antigua and Barbuda,ATG,1926,0
Antigua and Barbuda,ATG,1927,0
Antigua and Barbuda,ATG,1928,0
Antigua and Barbuda,ATG,1929,0
Antigua and Barbuda,ATG,1930,0
Antigua and Barbuda,ATG,1931,0
Antigua and Barbuda,ATG,1932,0
Antigua and Barbuda,ATG,1933,0
Antigua and Barbuda,ATG,1934,0
Antigua and Barbuda,ATG,1935,0
Antigua and Barbuda,ATG,1936,0
Antigua and Barbuda,ATG,1937,0
Antigua and Barbuda,ATG,1938,0
Antigua and Barbuda,ATG,1939,0
Antigua and Barbuda,ATG,1940,0
Antigua and Barbuda,ATG,1941,0
Antigua and Barbuda,ATG,1942,0
Antigua and Barbuda,ATG,1943,0
Antigua and Barbuda,ATG,1944,0
Antigua and Barbuda,ATG,1945,0
Antigua and Barbuda,ATG,1946,0
Antigua and Barbuda,ATG,1947,0
Antigua and Barbuda,ATG,1948,0
Antigua and Barbuda,ATG,1949,0
